,Team,Game,Date,HC,Opponent,WINorLOSE,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoalsPCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OREB,TRB,AST,STL,BLK,TOV,PF,OPP_FG,OPP_FGA,OPP_FG_PCT,OPP_FG3,OPP_FG3A,OPP_FG3_PCT,OPP_FT,OPP_FTA,OPP_FT_PCT,OPP_ORB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF
1884,IND,20,24/11/2021,Home,LAL,L,116,124,42,104,0.404,13,46,0.283,19,24,0.792,14,52,25,3,5,11,25,42,95,0.442,15,37,0.405,25,29,,,,,,,,
1885,IND,21,26/11/2021,Home,TOR,W,114,97,47,97,0.485,11,39,0.282,9,11,0.818,17,53,31,6,4,12,19,37,89,0.416,7,30,0.233,16,22,,,,,,,,
1886,IND,22,28/11/2021,Home,MIL,L,100,118,38,92,0.413,12,45,0.267,12,16,0.75,12,45,21,6,2,13,21,46,90,0.511,8,35,0.229,18,22,,,,,,,,
1887,IND,23,29/11/2021,Away,MIN,L,98,100,36,91,0.396,9,37,0.243,17,21,0.81,8,47,27,6,3,13,18,36,82,0.439,9,35,0.257,19,26,,,,,,,,
1888,IND,24,01/12/2021,Home,ATL,L,111,114,44,90,0.489,10,33,0.303,13,16,0.813,8,40,23,8,4,10,18,44,86,0.512,16,33,0.485,10,12,,,,,,,,
1889,IND,25,03/12/2021,Home,MIA,L,104,113,35,80,0.438,9,36,0.25,25,33,0.758,12,39,20,7,3,12,19,43,81,0.531,16,34,0.471,11,13,,,,,,,,
1890,IND,26,06/12/2021,Home,WAS,W,116,110,43,82,0.524,9,23,0.391,21,22,0.955,13,40,25,10,10,15,20,43,81,0.531,7,15,0.467,17,21,,,,,,,,
1891,IND,27,08/12/2021,Home,NYK,W,122,102,46,86,0.535,10,27,0.37,20,25,0.8,9,42,27,8,4,9,19,36,86,0.419,9,30,0.3,21,23,,,,,,,,
1892,IND,28,10/12/2021,Home,DAL,W,106,93,41,87,0.471,13,36,0.361,11,12,0.917,13,44,28,7,3,11,19,39,84,0.464,4,29,0.138,11,12,,,,,,,,
1893,IND,29,13/12/2021,Home,GSW,L,100,102,35,87,0.402,7,30,0.233,23,31,0.742,13,42,16,11,5,10,18,42,84,0.5,8,30,0.267,10,14,,,,,,,,
1894,IND,30,15/12/2021,Away,MIL,L,99,114,39,83,0.47,11,38,0.289,10,11,0.909,11,45,24,6,6,18,16,44,90,0.489,14,29,0.483,12,15,,,,,,,,
1895,IND,31,16/12/2021,Home,DET,W,122,113,45,91,0.495,7,32,0.219,25,28,0.893,8,41,26,6,7,8,21,40,81,0.494,7,25,0.28,26,30,,,,,,,,
1896,IND,32,21/12/2021,Away,MIA,L,96,125,31,87,0.356,11,31,0.355,23,28,0.821,11,42,22,6,3,11,13,47,95,0.495,22,49,0.449,9,11,,,,,,,,
1897,IND,33,23/12/2021,Home,HOU,W,118,106,46,88,0.523,13,38,0.342,13,19,0.684,15,47,27,6,6,13,21,35,80,0.438,15,37,0.405,21,26,,,,,,,,
1898,IND,34,26/12/2021,Away,CHI,L,105,113,41,94,0.436,8,30,0.267,15,21,0.714,14,45,23,9,5,9,16,43,76,0.566,11,23,0.478,16,22,,,,,,,,
1899,IND,35,29/12/2021,Home,CHO,L,108,116,36,86,0.419,17,45,0.378,19,29,0.655,10,45,25,8,6,18,20,44,85,0.518,9,26,0.346,19,32,,,,,,,,
1900,IND,36,31/12/2021,Home,CHI,L,106,108,38,91,0.418,8,31,0.258,22,29,0.759,17,55,23,7,8,17,22,35,86,0.407,12,27,0.444,26,30,,,,,,,,
1901,IND,37,02/01/2022,Away,CLE,L,104,108,37,83,0.446,19,46,0.413,11,14,0.786,9,39,24,6,6,14,24,41,88,0.466,6,26,0.231,20,28,,,,,,,,
1902,IND,38,04/01/2022,Away,NYK,L,94,104,32,76,0.421,9,38,0.237,21,32,0.656,9,35,22,3,3,10,20,39,80,0.488,6,28,0.214,20,28,,,,,,,,
1903,IND,39,05/01/2022,Home,BRK,L,121,129,41,82,0.5,13,39,0.333,26,28,0.929,7,33,26,3,5,15,19,49,86,0.57,5,21,0.238,26,29,,,,,,,,
1904,IND,40,08/01/2022,Home,UTA,W,125,113,44,80,0.55,14,29,0.483,23,32,0.719,5,38,30,9,7,10,21,40,84,0.476,15,35,0.429,18,19,,,,,,,,
1905,IND,41,10/01/2022,Away,BOS,L,98,101,36,94,0.383,11,37,0.297,15,17,0.882,10,47,22,10,6,17,21,35,88,0.398,8,28,0.286,23,28,,,,,,,,
1906,IND,42,12/01/2022,Home,BOS,L,100,119,40,86,0.465,7,36,0.194,13,20,0.65,11,37,27,6,5,11,24,40,78,0.513,18,38,0.474,21,25,,,,,,,,
1907,IND,43,14/01/2022,Home,PHO,L,94,112,34,88,0.386,13,43,0.302,13,18,0.722,9,42,20,9,7,12,20,40,88,0.455,11,28,0.393,21,23,,,,,,,,
1908,IND,44,17/01/2022,Away,LAC,L,133,139,50,97,0.515,13,33,0.394,20,23,0.87,15,41,30,8,4,12,23,45,82,0.549,18,36,0.5,31,36,,,,,,,,
1909,IND,45,19/01/2022,Away,LAL,W,111,104,44,90,0.489,11,30,0.367,12,15,0.8,14,48,28,6,8,12,22,40,90,0.444,11,34,0.324,13,18,,,,,,,,
1910,IND,46,20/01/2022,Away,GSW,W,121,117,41,95,0.432,15,35,0.429,24,34,0.706,13,48,23,12,3,14,23,42,94,0.447,9,42,0.214,24,29,,,,,,,,
1911,IND,1,23/12/2020,Home,NYK,W,121,107,46,94,0.489,8,34,0.235,21,29,0.724,10,50,28,6,9,13,24,39,85,0.459,12,28,0.429,17,23,,,,,,,,
1912,IND,2,26/12/2020,Away,CHI,W,125,106,52,93,0.559,9,26,0.346,12,19,0.632,9,49,34,15,4,16,26,34,91,0.374,16,39,0.41,22,25,,,,,,,,
1913,IND,3,27/12/2020,Home,BOS,W,108,107,45,88,0.511,7,26,0.269,11,15,0.733,8,37,23,11,7,16,20,40,79,0.506,9,23,0.391,18,24,,,,,,,,
1914,IND,4,29/12/2020,Home,BOS,L,111,116,43,84,0.512,12,33,0.364,13,16,0.813,4,36,27,9,5,14,25,40,80,0.5,9,22,0.409,27,37,,,,,,,,
1915,IND,5,31/12/2020,Home,CLE,W,119,99,42,87,0.483,16,35,0.457,19,24,0.792,9,44,28,12,1,14,22,37,82,0.451,12,23,0.522,13,24,,,,,,,,
1916,IND,6,02/01/2021,Home,NYK,L,102,106,34,84,0.405,19,50,0.38,15,18,0.833,5,32,22,6,4,8,21,42,83,0.506,12,27,0.444,10,13,,,,,,,,
1917,IND,7,04/01/2021,Away,NOP,W,118,116,45,93,0.484,19,45,0.422,9,13,0.692,5,42,32,10,8,14,27,44,101,0.436,9,27,0.333,19,24,,,,,,,,
1918,IND,8,06/01/2021,Home,HOU,W,114,107,42,89,0.472,9,23,0.391,21,26,0.808,7,38,21,10,9,9,21,39,81,0.481,8,30,0.267,21,26,,,,,,,,
1919,IND,9,09/01/2021,Home,PHO,L,117,125,44,92,0.478,12,29,0.414,17,24,0.708,13,52,23,2,4,10,19,46,94,0.489,16,41,0.39,17,17,,,,,,,,
1920,IND,10,11/01/2021,Away,SAC,L,122,127,47,97,0.485,13,39,0.333,15,18,0.833,10,37,26,14,3,12,21,47,84,0.56,15,32,0.469,18,23,,,,,,,,
1921,IND,11,12/01/2021,Away,GSW,W,104,95,39,88,0.443,9,28,0.321,17,25,0.68,10,50,26,9,9,14,17,34,89,0.382,13,38,0.342,14,22,,,,,,,,
1922,IND,12,14/01/2021,Away,POR,W,111,87,44,92,0.478,9,30,0.3,14,18,0.778,13,50,29,11,5,12,13,32,87,0.368,13,43,0.302,10,10,,,,,,,,
1923,IND,13,17/01/2021,Away,LAC,L,96,129,37,89,0.416,11,38,0.289,11,16,0.688,6,33,28,13,2,16,19,48,87,0.552,19,39,0.487,14,20,,,,,,,,
1924,IND,14,20/01/2021,Home,DAL,L,112,124,41,92,0.446,16,39,0.41,14,21,0.667,8,38,21,6,3,10,20,51,97,0.526,8,27,0.296,14,17,,,,,,,,
1925,IND,15,22/01/2021,Home,ORL,W,120,118,46,93,0.495,12,34,0.353,16,18,0.889,8,44,28,9,5,10,19,43,94,0.457,17,37,0.459,15,24,,,,,,,,
1926,IND,16,24/01/2021,Home,TOR,L,102,107,35,87,0.402,13,39,0.333,19,22,0.864,12,47,23,10,8,18,23,37,90,0.411,15,35,0.429,18,26,,,,,,,,
1927,IND,17,25/01/2021,Home,TOR,W,129,114,40,78,0.513,12,29,0.414,37,45,0.822,7,45,26,5,8,13,25,38,93,0.409,14,38,0.368,24,27,,,,,,,,
1928,IND,18,27/01/2021,Away,CHO,W,116,106,45,88,0.511,16,40,0.4,10,12,0.833,11,47,34,1,9,12,19,37,90,0.411,13,38,0.342,19,21,,,,,,,,
1929,IND,19,29/01/2021,Away,CHO,L,105,108,42,87,0.483,11,35,0.314,10,13,0.769,9,39,30,7,4,16,13,43,85,0.506,16,37,0.432,6,9,,,,,,,,
1930,IND,20,31/01/2021,Home,PHI,L,110,119,41,84,0.488,10,28,0.357,18,22,0.818,9,41,21,6,7,17,25,45,92,0.489,8,26,0.308,21,31,,,,,,,,
1931,IND,21,02/02/2021,Home,MEM,W,134,116,49,82,0.598,16,29,0.552,20,29,0.69,9,42,30,8,8,18,19,42,93,0.452,9,25,0.36,23,24,,,,,,,,
1932,IND,22,03/02/2021,Away,MIL,L,110,130,43,95,0.453,11,34,0.324,13,15,0.867,8,46,28,7,6,14,13,48,102,0.471,21,48,0.438,13,14,,,,,,,,
1933,IND,23,05/02/2021,Home,NOP,L,113,114,41,93,0.441,20,42,0.476,11,16,0.688,10,37,31,9,6,10,21,41,76,0.539,13,25,0.52,19,26,,,,,,,,
1934,IND,24,07/02/2021,Home,UTA,L,95,103,37,93,0.398,8,29,0.276,13,18,0.722,8,45,23,9,6,9,22,38,92,0.413,13,42,0.31,14,21,,,,,,,,
1935,IND,25,10/02/2021,Away,BRK,L,94,104,36,92,0.391,15,38,0.395,7,11,0.636,10,43,26,4,5,8,21,32,76,0.421,9,31,0.29,31,35,,,,,,,,
1936,IND,26,11/02/2021,Away,DET,W,111,95,44,86,0.512,14,31,0.452,9,10,0.9,10,41,26,10,5,7,18,38,85,0.447,5,28,0.179,14,19,,,,,,,,
1937,IND,27,13/02/2021,Away,ATL,W,125,113,45,89,0.506,12,31,0.387,23,27,0.852,7,43,34,8,6,9,21,43,90,0.478,9,31,0.29,18,23,,,,,,,,
1938,IND,28,15/02/2021,Home,CHI,L,112,120,39,92,0.424,9,33,0.273,25,31,0.806,8,47,18,9,14,19,23,44,102,0.431,13,33,0.394,19,22,,,,,,,,
1939,IND,29,17/02/2021,Away,MIN,W,134,128,49,97,0.505,13,26,0.5,23,27,0.852,10,51,31,5,7,14,18,45,107,0.421,15,40,0.375,23,25,,,,,,,,
1940,IND,30,24/02/2021,Home,GSW,L,107,111,37,81,0.457,7,29,0.241,26,32,0.813,7,39,20,11,6,19,22,39,83,0.47,5,26,0.192,28,31,,,,,,,,
1941,IND,31,26/02/2021,Away,BOS,L,112,118,35,89,0.393,15,46,0.326,27,29,0.931,8,40,26,8,6,8,22,42,82,0.512,9,22,0.409,25,29,,,,,,,,
1942,IND,32,27/02/2021,Away,NYK,L,107,110,38,84,0.452,11,28,0.393,20,25,0.8,6,35,27,5,7,16,17,40,81,0.494,12,24,0.5,18,22,,,,,,,,
1943,IND,33,01/03/2021,Away,PHI,L,114,130,44,91,0.484,8,29,0.276,18,21,0.857,8,34,27,8,1,19,19,50,88,0.568,15,35,0.429,15,16,,,,,,,,
1944,IND,34,03/03/2021,Away,CLE,W,114,111,47,83,0.566,8,25,0.32,12,16,0.75,4,27,27,18,8,11,16,43,83,0.518,11,28,0.393,14,15,,,,,,,,
1945,IND,35,04/03/2021,Home,DEN,L,103,113,41,90,0.456,14,39,0.359,7,12,0.583,11,34,27,12,3,14,17,45,77,0.584,12,28,0.429,11,16,,,,,,,,
1946,IND,36,12/03/2021,Away,LAL,L,100,105,37,88,0.42,8,36,0.222,18,21,0.857,10,44,22,7,4,16,27,34,76,0.447,7,22,0.318,30,39,,,,,,,,
1947,IND,37,13/03/2021,Away,PHO,W,122,111,46,87,0.529,13,28,0.464,17,21,0.81,9,45,25,9,6,15,18,43,91,0.473,12,31,0.387,13,17,,,,,,,,
1948,IND,38,15/03/2021,Away,DEN,L,106,121,39,90,0.433,17,42,0.405,11,13,0.846,10,39,28,8,9,11,13,45,97,0.464,15,28,0.536,16,19,,,,,,,,
1949,IND,39,17/03/2021,Home,BRK,L,115,124,43,84,0.512,9,32,0.281,20,25,0.8,4,34,29,10,3,16,28,42,87,0.483,9,27,0.333,31,40,,,,,,,,
1950,IND,40,19/03/2021,Away,MIA,W,137,110,52,89,0.584,20,36,0.556,13,19,0.684,9,47,38,7,9,16,17,41,92,0.446,9,34,0.265,19,20,,,,,,,,
1951,IND,41,21/03/2021,Away,MIA,W,109,106,38,98,0.388,15,45,0.333,18,20,0.9,13,50,27,8,10,14,22,39,97,0.402,9,37,0.243,19,23,,,,,,,,
1952,IND,42,22/03/2021,Away,MIL,L,113,140,45,111,0.405,12,50,0.24,11,12,0.917,11,40,27,8,3,6,16,53,94,0.564,24,39,0.615,10,15,,,,,,,,
1953,IND,43,24/03/2021,Home,DET,W,116,111,45,97,0.464,15,34,0.441,11,14,0.786,11,37,25,7,8,10,20,44,83,0.53,11,28,0.393,12,19,,,,,,,,
1954,IND,44,26/03/2021,Away,DAL,W,109,94,38,87,0.437,20,47,0.426,13,18,0.722,13,49,26,9,10,10,17,39,95,0.411,8,35,0.229,8,14,,,,,,,,
1955,IND,45,29/03/2021,Away,WAS,L,124,132,44,93,0.473,12,30,0.4,24,33,0.727,7,37,32,11,6,14,18,55,99,0.556,10,19,0.526,12,18,,,,,,,,
1956,IND,46,31/03/2021,Home,MIA,L,87,92,34,85,0.4,11,37,0.297,8,12,0.667,11,48,23,7,4,13,23,32,78,0.41,10,32,0.313,18,28,,,,,,,,
1957,IND,47,02/04/2021,Home,CHO,L,97,114,38,82,0.463,10,33,0.303,11,19,0.579,9,48,29,7,6,20,21,43,95,0.453,8,31,0.258,20,29,,,,,,,,
1958,IND,48,03/04/2021,Away,SAS,W,139,133,52,94,0.553,12,29,0.414,23,26,0.885,11,44,27,10,6,13,22,48,99,0.485,10,29,0.345,27,32,,,,,,,,
1959,IND,49,06/04/2021,Home,CHI,L,97,113,38,88,0.432,9,30,0.3,12,16,0.75,6,33,20,15,12,14,17,44,94,0.468,14,33,0.424,11,14,,,,,,,,
1960,IND,50,07/04/2021,Home,MIN,W,141,137,55,93,0.591,14,28,0.5,17,19,0.895,7,35,32,6,7,13,28,48,91,0.527,10,28,0.357,31,40,,,,,,,,
1961,IND,51,09/04/2021,Away,ORL,W,111,106,38,92,0.413,11,33,0.333,24,28,0.857,11,49,26,8,10,14,24,38,90,0.422,6,24,0.25,24,31,,,,,,,,
1962,IND,52,11/04/2021,Away,MEM,W,132,125,52,99,0.525,13,37,0.351,15,17,0.882,15,53,35,5,10,12,16,53,115,0.461,6,20,0.3,13,19,,,,,,,,
1963,IND,53,13/04/2021,Home,LAC,L,115,126,44,96,0.458,9,40,0.225,18,22,0.818,9,42,14,9,5,12,17,48,89,0.539,13,28,0.464,17,19,,,,,,,,
1964,IND,54,14/04/2021,Away,HOU,W,132,124,50,94,0.532,15,36,0.417,17,22,0.773,11,48,28,10,6,18,16,48,104,0.462,10,34,0.294,18,22,,,,,,,,
1965,IND,55,16/04/2021,Away,UTA,L,111,119,41,105,0.39,13,39,0.333,16,17,0.941,14,43,23,13,3,10,19,42,87,0.483,16,42,0.381,19,24,,,,,,,,
1966,IND,56,18/04/2021,Away,ATL,L,117,129,45,92,0.489,10,32,0.313,17,20,0.85,8,41,33,7,5,12,27,45,92,0.489,13,32,0.406,26,34,,,,,,,,
1967,IND,57,19/04/2021,Home,SAS,L,94,109,34,104,0.327,8,34,0.235,18,27,0.667,14,54,20,4,7,7,27,36,84,0.429,8,28,0.286,29,35,,,,,,,,
1968,IND,58,21/04/2021,Home,OKC,W,122,116,46,101,0.455,14,40,0.35,16,20,0.8,14,47,30,13,7,11,16,48,104,0.462,9,29,0.31,11,16,,,,,,,,
1969,IND,59,24/04/2021,Home,DET,W,115,109,40,96,0.417,10,32,0.313,25,35,0.714,9,39,28,10,9,4,21,39,96,0.406,10,34,0.294,21,26,,,,,,,,
1970,IND,60,25/04/2021,Away,ORL,W,131,112,50,91,0.549,15,32,0.469,16,18,0.889,5,48,28,3,5,13,20,40,101,0.396,10,32,0.313,22,28,,,,,,,,
1971,IND,61,27/04/2021,Home,POR,L,112,133,40,86,0.465,10,30,0.333,22,28,0.786,7,38,25,6,12,13,17,50,106,0.472,20,35,0.571,13,16,,,,,,,,
1972,IND,62,29/04/2021,Home,BRK,L,113,130,41,96,0.427,11,39,0.282,20,21,0.952,7,38,23,8,6,10,23,47,89,0.528,12,35,0.343,24,28,,,,,,,,
1973,IND,63,01/05/2021,Away,OKC,W,152,95,57,87,0.655,21,33,0.636,17,22,0.773,3,53,41,7,11,17,22,38,111,0.342,8,38,0.211,11,23,,,,,,,,
1974,IND,64,03/05/2021,Away,WAS,L,141,154,53,107,0.495,14,27,0.519,21,25,0.84,14,45,28,8,6,17,17,63,103,0.612,9,22,0.409,19,24,,,,,,,,
1975,IND,65,05/05/2021,Home,SAC,L,93,104,36,83,0.434,9,25,0.36,12,17,0.706,10,48,26,8,6,22,13,43,95,0.453,8,32,0.25,10,14,,,,,,,,
1976,IND,66,06/05/2021,Home,ATL,W,133,126,54,87,0.621,8,20,0.4,17,19,0.895,4,36,35,11,4,15,19,48,94,0.511,15,37,0.405,15,18,,,,,,,,
1977,IND,67,08/05/2021,Home,WAS,L,132,133,50,104,0.481,7,29,0.241,25,30,0.833,8,49,33,11,5,13,24,49,110,0.445,9,32,0.281,26,30,,,,,,,,
1978,IND,68,10/05/2021,Away,CLE,W,111,102,44,88,0.5,11,27,0.407,12,16,0.75,10,47,32,7,13,11,21,33,93,0.355,13,39,0.333,23,30,,,,,,,,
1979,IND,69,11/05/2021,Home,PHI,W,103,94,37,83,0.446,14,41,0.341,15,16,0.938,7,45,28,7,6,13,15,38,87,0.437,8,26,0.308,10,14,,,,,,,,
1980,IND,70,13/05/2021,Home,MIL,L,133,142,50,110,0.455,21,43,0.488,12,15,0.8,12,40,34,6,2,7,22,54,94,0.574,11,30,0.367,23,31,,,,,,,,
1981,IND,71,15/05/2021,Home,LAL,L,115,122,46,89,0.517,9,33,0.273,14,19,0.737,8,37,28,10,8,13,23,41,86,0.477,11,29,0.379,29,36,,,,,,,,
1982,IND,72,16/05/2021,Away,TOR,W,125,113,48,95,0.505,15,37,0.405,14,18,0.778,10,47,34,8,3,13,19,39,97,0.402,12,38,0.316,23,29,,,,,,,,
1983,PHO,1,20/10/2021,Home,DEN,L,98,110,36,87,0.414,14,37,0.378,12,17,0.706,11,45,23,9,3,18,18,44,83,0.53,17,39,0.436,5,9,0.556,6,46,25,9,,,
1984,PHO,2,22/10/2021,Away,LAL,W,115,105,42,86,0.488,10,32,0.313,21,28,0.75,7,47,31,8,2,11,22,34,86,0.395,15,34,0.441,22,29,0.759,12,46,25,7,,,
1985,PHO,3,23/10/2021,Away,POR,L,105,134,43,89,0.483,9,28,0.321,10,15,0.667,7,38,27,6,1,14,19,51,94,0.543,21,50,0.42,11,17,0.647,8,48,24,8,,,
1986,PHO,4,27/10/2021,Home,SAC,L,107,110,42,93,0.452,6,22,0.273,17,24,0.708,14,56,23,6,6,11,16,42,95,0.442,15,38,0.395,11,15,0.733,8,40,28,7,,,
1987,PHO,5,30/10/2021,Home,CLE,W,101,92,39,84,0.464,6,26,0.231,17,27,0.63,8,52,27,12,3,13,14,36,91,0.396,14,44,0.318,6,7,0.857,10,47,21,8,,,
1988,PHO,6,02/11/2021,Home,NOP,W,112,100,43,82,0.524,9,26,0.346,17,18,0.944,7,42,32,8,4,19,17,36,91,0.396,13,39,0.333,15,16,0.938,14,43,21,17,,,
1989,PHO,7,04/11/2021,Home,HOU,W,123,111,44,93,0.473,14,31,0.452,21,23,0.913,13,46,29,12,8,12,24,38,88,0.432,11,32,0.344,24,28,0.857,7,43,25,4,,,
1990,PHO,8,06/11/2021,Home,ATL,W,121,117,45,88,0.511,14,43,0.326,17,21,0.81,5,42,26,8,6,12,22,42,97,0.433,13,33,0.394,20,23,0.87,14,50,18,3,,,
1991,PHO,9,08/11/2021,Away,SAC,W,109,104,44,93,0.473,12,30,0.4,9,11,0.818,5,38,28,14,9,14,21,37,82,0.451,10,24,0.417,20,26,0.769,8,46,18,6,,,
1992,PHO,10,10/11/2021,Home,POR,W,119,109,49,94,0.521,11,28,0.393,10,12,0.833,9,39,27,6,6,10,20,44,91,0.484,7,30,0.233,14,16,0.875,14,46,24,5,,,
1993,PHO,11,12/11/2021,Away,MEM,W,119,94,46,94,0.489,18,37,0.486,9,9,1,4,46,28,12,6,12,22,37,98,0.378,7,33,0.212,13,23,0.565,17,59,19,6,,,
1994,PHO,12,14/11/2021,Away,HOU,W,115,89,42,97,0.433,14,40,0.35,17,20,0.85,12,52,19,16,7,10,19,35,85,0.412,7,32,0.219,12,18,0.667,9,48,19,7,,,
1995,PHO,13,15/11/2021,Away,MIN,W,99,96,32,85,0.376,7,31,0.226,28,36,0.778,14,52,21,8,2,15,23,31,85,0.365,13,44,0.295,21,27,0.778,13,54,18,8,,,
1996,PHO,14,17/11/2021,Home,DAL,W,105,98,41,93,0.441,13,39,0.333,10,14,0.714,8,49,27,6,7,7,9,38,91,0.418,16,32,0.5,6,6,1,8,49,28,5,,,
1997,PHO,15,19/11/2021,Home,DAL,W,112,104,44,85,0.518,14,29,0.483,10,14,0.714,10,53,28,7,4,17,22,37,90,0.411,12,40,0.3,18,23,0.783,10,40,25,15,,,
1998,PHO,16,21/11/2021,Home,DEN,W,126,97,46,87,0.529,11,36,0.306,23,26,0.885,10,51,34,7,3,11,20,33,90,0.367,11,38,0.289,20,28,0.714,12,42,20,5,,,
1999,PHO,17,22/11/2021,Away,SAS,W,115,111,45,88,0.511,12,27,0.444,13,16,0.813,11,44,25,10,0,15,18,49,93,0.527,5,20,0.25,8,16,0.5,11,44,23,9,,,
2000,PHO,18,24/11/2021,Away,CLE,W,120,115,45,86,0.523,8,22,0.364,22,28,0.786,10,47,26,4,2,15,23,43,97,0.443,12,39,0.308,17,25,0.68,13,44,22,7,,,
2001,PHO,19,26/11/2021,Away,NYK,W,118,97,44,79,0.557,13,28,0.464,17,21,0.81,1,35,28,10,2,11,19,34,92,0.37,12,39,0.308,17,22,0.773,17,51,13,7,,,
2002,PHO,20,27/11/2021,Away,BRK,W,113,107,41,92,0.446,13,38,0.342,18,21,0.857,11,41,17,11,1,12,17,42,84,0.5,7,23,0.304,16,21,0.762,10,47,25,7,,,
2003,PHO,21,30/11/2021,Home,GSW,W,104,96,43,87,0.494,12,30,0.4,6,11,0.545,8,35,28,12,4,12,12,36,86,0.419,14,40,0.35,10,14,0.714,15,51,25,7,,,
2004,PHO,22,02/12/2021,Home,DET,W,114,103,43,79,0.544,12,21,0.571,16,23,0.696,6,44,23,8,3,14,20,36,80,0.45,11,27,0.407,20,26,0.769,7,36,20,6,,,
2005,PHO,23,03/12/2021,Away,GSW,L,96,118,31,81,0.383,8,22,0.364,26,35,0.743,9,38,23,9,3,14,15,45,92,0.489,19,39,0.487,9,12,0.75,11,51,30,10,,,
2006,PHO,24,06/12/2021,Home,SAS,W,108,104,43,94,0.457,10,29,0.345,12,18,0.667,15,49,27,6,4,17,20,40,93,0.43,11,29,0.379,13,19,0.684,9,41,31,12,,,
2007,PHO,25,10/12/2021,Home,BOS,W,111,90,43,96,0.448,14,38,0.368,11,11,1,14,53,25,4,9,12,21,35,93,0.376,4,26,0.154,16,24,0.667,15,46,13,7,,,
2008,PHO,26,13/12/2021,Away,LAC,L,95,111,36,96,0.375,7,29,0.241,16,19,0.842,13,41,22,10,3,10,23,43,78,0.551,9,21,0.429,16,23,0.696,8,45,24,5,,,
2009,PHO,27,14/12/2021,Away,POR,W,111,107,44,93,0.473,11,31,0.355,12,15,0.8,8,49,30,7,0,14,24,40,96,0.417,13,41,0.317,14,22,0.636,12,48,23,7,,,
2010,PHO,28,16/12/2021,Home,WAS,W,118,98,42,79,0.532,9,29,0.31,25,26,0.962,9,47,25,9,2,19,23,40,82,0.488,6,21,0.286,12,19,0.632,6,32,22,11,,,
2011,PHO,29,19/12/2021,Home,CHO,W,137,106,54,95,0.568,20,41,0.488,9,13,0.692,10,57,35,5,8,17,21,36,100,0.36,10,45,0.222,24,28,0.857,13,43,26,12,,,
2012,PHO,30,21/12/2021,Away,LAL,W,108,90,41,93,0.441,12,41,0.293,14,15,0.933,8,53,29,11,4,16,18,34,87,0.391,7,35,0.2,15,23,0.652,6,47,14,9,,,
2013,PHO,31,23/12/2021,Home,OKC,W,113,101,45,93,0.484,15,39,0.385,8,13,0.615,11,52,26,9,8,13,22,37,96,0.385,11,41,0.268,16,21,0.762,11,44,17,6,,,
2014,PHO,32,25/12/2021,Home,GSW,L,107,116,40,83,0.482,11,30,0.367,16,16,1,9,37,20,5,2,13,17,42,85,0.494,14,37,0.378,18,21,0.857,12,42,28,11,,,
2015,PHO,33,27/12/2021,Home,MEM,L,113,114,41,90,0.456,11,31,0.355,20,23,0.87,10,35,25,11,2,11,16,45,88,0.511,11,29,0.379,13,17,0.765,15,50,22,10,,,
2016,PHO,34,29/12/2021,Home,OKC,W,115,97,41,89,0.461,12,34,0.353,21,28,0.75,18,56,22,7,7,14,15,38,96,0.396,7,35,0.2,14,16,0.875,14,45,19,6,,,
2017,PHO,35,31/12/2021,Away,BOS,L,108,123,41,100,0.41,11,35,0.314,15,16,0.938,15,37,20,10,2,9,21,45,83,0.542,10,27,0.37,23,26,0.885,13,51,28,6,,,
2018,PHO,36,02/01/2022,Away,CHO,W,133,99,52,103,0.505,17,41,0.415,12,12,1,14,53,36,15,4,17,21,39,85,0.459,9,35,0.257,12,21,0.571,5,34,27,10,,,
2019,PHO,37,04/01/2022,Away,NOP,W,123,110,46,85,0.541,17,31,0.548,14,20,0.7,5,42,32,7,5,10,24,36,89,0.404,10,33,0.303,28,32,0.875,15,48,28,7,,,
2020,PHO,38,06/01/2022,Home,LAC,W,106,89,44,107,0.411,10,31,0.323,8,10,0.8,21,63,22,5,7,8,20,31,86,0.36,6,28,0.214,21,25,0.84,8,49,20,5,,,
2021,PHO,39,08/01/2022,Home,MIA,L,100,123,30,79,0.38,14,34,0.412,26,29,0.897,6,35,24,10,1,15,14,44,88,0.5,22,44,0.5,13,15,0.867,11,49,33,9,,,
2022,PHO,40,11/01/2022,Away,TOR,W,99,95,35,74,0.473,11,32,0.344,18,22,0.818,10,39,25,10,2,20,23,36,89,0.404,8,37,0.216,15,25,0.6,22,47,15,11,,,
2023,PHO,41,14/01/2022,Away,IND,W,112,94,40,88,0.455,11,28,0.393,21,23,0.913,12,51,24,8,6,14,18,34,88,0.386,13,43,0.302,13,18,0.722,9,42,20,9,,,
2024,PHO,42,16/01/2022,Away,DET,W,135,108,51,87,0.586,11,27,0.407,22,30,0.733,11,51,30,4,7,14,26,38,82,0.463,9,25,0.36,23,34,0.676,5,32,25,6,,,
2025,PHO,43,17/01/2022,Away,SAS,W,121,107,49,95,0.516,9,32,0.281,14,20,0.7,12,45,29,9,5,5,18,41,92,0.446,9,30,0.3,16,22,0.727,13,47,21,3,,,
